epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,1417.86,0.63517,0.39367,1.15097,0.97402,0.95442,0.9782,0.75248,0.90674,0.48554,2.65443,0.0064558,0.0064558,0.0064558
181,1425.94,0.62866,0.39191,1.15462,0.97273,0.95415,0.97473,0.74834,0.89795,0.48046,2.46685,0.006436,0.006436,0.006436
182,1433.53,0.61943,0.39204,1.15657,0.97775,0.95401,0.98277,0.76051,0.88242,0.4774,2.73971,0.0064162,0.0064162,0.0064162
183,1441.04,0.62492,0.3914,1.16143,0.9725,0.96142,0.98023,0.75686,0.89758,0.48681,2.72399,0.0063964,0.0063964,0.0063964
184,1448.55,0.6216,0.38793,1.15372,0.98301,0.94562,0.97635,0.75638,0.89719,0.4848,2.53853,0.0063766,0.0063766,0.0063766
185,1456.05,0.61905,0.39291,1.15422,0.97437,0.95026,0.97539,0.75547,0.89969,0.48467,2.40737,0.0063568,0.0063568,0.0063568
186,1463.76,0.61691,0.3856,1.14921,0.96984,0.95414,0.97672,0.75957,0.88391,0.48064,2.54093,0.006337,0.006337,0.006337
187,1471.67,0.61552,0.38681,1.14666,0.97273,0.9552,0.97976,0.75648,0.89095,0.47655,2.52829,0.0063172,0.0063172,0.0063172
188,1479.67,0.61227,0.38526,1.14435,0.97517,0.96454,0.98214,0.75942,0.8862,0.47255,2.53951,0.0062974,0.0062974,0.0062974
189,1487.56,0.60833,0.3885,1.16326,0.97172,0.96179,0.98053,0.76193,0.88552,0.46674,2.75998,0.0062776,0.0062776,0.0062776
190,1495.53,0.60977,0.38684,1.1464,0.9736,0.95716,0.98007,0.75843,0.89056,0.47788,2.82969,0.0062578,0.0062578,0.0062578
191,1503.44,0.60936,0.38373,1.15374,0.97351,0.95776,0.9804,0.76257,0.88355,0.47307,2.64719,0.006238,0.006238,0.006238
192,1511.59,0.60985,0.38537,1.15716,0.9731,0.95386,0.98069,0.75865,0.89674,0.48725,2.70601,0.0062182,0.0062182,0.0062182
193,1519.46,0.60567,0.38281,1.15236,0.97318,0.94218,0.97241,0.74882,0.90018,0.4707,2.68775,0.0061984,0.0061984,0.0061984
194,1527.47,0.61116,0.38312,1.14576,0.97265,0.95042,0.97656,0.75458,0.90148,0.47453,2.66852,0.0061786,0.0061786,0.0061786
195,1535.42,0.60531,0.38026,1.16136,0.96928,0.95348,0.98116,0.76284,0.89117,0.47239,2.49761,0.0061588,0.0061588,0.0061588
196,1543.42,0.60509,0.38206,1.14946,0.97611,0.94982,0.9803,0.76611,0.87853,0.46525,2.6383,0.006139,0.006139,0.006139
197,1551.6,0.60853,0.38355,1.13982,0.96126,0.95268,0.97542,0.75281,0.89643,0.47617,2.52669,0.0061192,0.0061192,0.0061192
198,1559.55,0.59575,0.38225,1.14727,0.97434,0.95548,0.97881,0.76094,0.88912,0.4709,2.45087,0.0060994,0.0060994,0.0060994
199,1567.5,0.60272,0.3866,1.16127,0.97013,0.95889,0.98014,0.75869,0.89275,0.47192,2.46793,0.0060796,0.0060796,0.0060796
200,1575.45,0.60524,0.38172,1.14811,0.97252,0.96106,0.97913,0.75765,0.89263,0.47142,2.82454,0.0060598,0.0060598,0.0060598
201,1583.35,0.60005,0.37984,1.14692,0.97246,0.95652,0.97922,0.76081,0.8858,0.47178,2.78044,0.00604,0.00604,0.00604
202,1591.45,0.59138,0.38242,1.14995,0.97154,0.95618,0.97878,0.75942,0.88278,0.47101,2.76459,0.0060202,0.0060202,0.0060202
203,1599.36,0.58718,0.37798,1.14595,0.97866,0.95497,0.9787,0.75615,0.89495,0.46163,3.12972,0.0060004,0.0060004,0.0060004
204,1607.26,0.5937,0.37792,1.14626,0.97617,0.9542,0.97848,0.7542,0.90003,0.46945,2.83987,0.0059806,0.0059806,0.0059806
205,1615.14,0.60286,0.37711,1.14705,0.96846,0.96126,0.98195,0.75927,0.89066,0.46222,3.00946,0.0059608,0.0059608,0.0059608
206,1623.01,0.59573,0.37846,1.14039,0.96963,0.9468,0.97468,0.75877,0.88926,0.46833,2.77344,0.005941,0.005941,0.005941
207,1631.05,0.58388,0.37503,1.14842,0.97227,0.9511,0.97933,0.76111,0.8923,0.47004,2.69635,0.0059212,0.0059212,0.0059212
208,1638.94,0.58062,0.37916,1.14085,0.97454,0.95633,0.97748,0.75994,0.88516,0.46698,2.91561,0.0059014,0.0059014,0.0059014
209,1646.83,0.58273,0.37178,1.13766,0.97322,0.95861,0.97899,0.75914,0.88604,0.46259,2.78871,0.0058816,0.0058816,0.0058816
210,1654.73,0.58687,0.37284,1.15089,0.97373,0.95823,0.97809,0.75857,0.88955,0.46904,2.44575,0.0058618,0.0058618,0.0058618
211,1662.63,0.58773,0.37509,1.14817,0.96508,0.96325,0.98075,0.76335,0.88419,0.47059,2.50912,0.005842,0.005842,0.005842
212,1670.67,0.58283,0.37446,1.15166,0.96743,0.9592,0.97843,0.75643,0.89397,0.47179,2.54297,0.0058222,0.0058222,0.0058222
213,1678.7,0.5926,0.38057,1.13864,0.97144,0.95825,0.97977,0.7593,0.89128,0.46148,2.58543,0.0058024,0.0058024,0.0058024
214,1686.76,0.58025,0.37483,1.139,0.97077,0.96195,0.98004,0.75972,0.88918,0.46222,2.91425,0.0057826,0.0057826,0.0057826
215,1694.5,0.59088,0.37438,1.14235,0.96824,0.95939,0.9795,0.75835,0.89393,0.47028,2.67799,0.0057628,0.0057628,0.0057628
216,1701.99,0.58289,0.37338,1.14306,0.97362,0.95831,0.97994,0.759,0.89721,0.46326,2.57918,0.005743,0.005743,0.005743
217,1709.7,0.58177,0.37409,1.13926,0.97522,0.95621,0.97822,0.75843,0.88608,0.46278,2.74521,0.0057232,0.0057232,0.0057232
218,1717.25,0.57898,0.36673,1.13737,0.96896,0.95998,0.97846,0.76118,0.88862,0.46228,2.5874,0.0057034,0.0057034,0.0057034
219,1724.99,0.57631,0.37475,1.12447,0.97783,0.95025,0.97943,0.76436,0.88066,0.4562,3.1889,0.0056836,0.0056836,0.0056836
220,1732.7,0.57772,0.36955,1.13123,0.97632,0.96096,0.97996,0.75937,0.89191,0.47109,2.76584,0.0056638,0.0056638,0.0056638
221,1740.33,0.57368,0.3684,1.13967,0.97016,0.96088,0.97826,0.76692,0.87306,0.46695,2.62514,0.005644,0.005644,0.005644
222,1748.35,0.56674,0.36962,1.12538,0.97322,0.95927,0.97812,0.7577,0.88966,0.46134,2.70944,0.0056242,0.0056242,0.0056242
223,1755.92,0.57832,0.37338,1.1332,0.9749,0.96191,0.97984,0.76099,0.88552,0.46085,2.72057,0.0056044,0.0056044,0.0056044
224,1763.44,0.56732,0.36425,1.12644,0.97233,0.95812,0.97811,0.76458,0.88571,0.45899,2.61719,0.0055846,0.0055846,0.0055846
225,1770.95,0.56766,0.37353,1.1314,0.97237,0.95658,0.9787,0.76364,0.88194,0.45738,2.37166,0.0055648,0.0055648,0.0055648
226,1778.85,0.56942,0.37036,1.13603,0.97454,0.95713,0.97932,0.76471,0.87317,0.45877,2.55864,0.005545,0.005545,0.005545
227,1786.99,0.56233,0.36871,1.1245,0.97237,0.96199,0.97906,0.76293,0.87744,0.46148,2.64414,0.0055252,0.0055252,0.0055252
228,1794.88,0.55361,0.36424,1.12748,0.97376,0.95967,0.97866,0.75994,0.88347,0.46534,2.72206,0.0055054,0.0055054,0.0055054
229,1802.78,0.56444,0.36845,1.13256,0.96693,0.96419,0.98041,0.76058,0.88138,0.46297,2.66953,0.0054856,0.0054856,0.0054856
230,1810.68,0.56456,0.36225,1.12529,0.97889,0.95462,0.97903,0.76031,0.88457,0.45965,2.65632,0.0054658,0.0054658,0.0054658
231,1818.59,0.56218,0.36463,1.13318,0.98018,0.95728,0.97913,0.76165,0.88754,0.45821,2.75302,0.005446,0.005446,0.005446
232,1826.65,0.56365,0.368,1.13748,0.97157,0.96003,0.97942,0.75685,0.89211,0.47273,2.75154,0.0054262,0.0054262,0.0054262
233,1834.54,0.56216,0.35978,1.12954,0.97497,0.95826,0.98089,0.76463,0.88226,0.46427,2.62284,0.0054064,0.0054064,0.0054064
234,1842.42,0.56398,0.36518,1.13237,0.97197,0.95756,0.9798,0.76327,0.88161,0.45616,2.58049,0.0053866,0.0053866,0.0053866
235,1850.3,0.55723,0.36384,1.12025,0.97335,0.95634,0.97936,0.76122,0.8838,0.45384,2.70802,0.0053668,0.0053668,0.0053668
236,1858.21,0.55715,0.35839,1.12656,0.96816,0.96034,0.97997,0.7607,0.88746,0.45846,2.75157,0.005347,0.005347,0.005347
237,1866.23,0.55293,0.35826,1.12344,0.96987,0.96316,0.97846,0.76012,0.88718,0.46245,2.75207,0.0053272,0.0053272,0.0053272
238,1874.12,0.55195,0.35879,1.12484,0.97431,0.96261,0.98093,0.76346,0.88371,0.46101,2.7773,0.0053074,0.0053074,0.0053074
239,1882.02,0.55182,0.36217,1.12107,0.97789,0.95706,0.97898,0.76279,0.8851,0.4692,2.72745,0.0052876,0.0052876,0.0052876
240,1889.91,0.54905,0.36194,1.12807,0.98008,0.9562,0.97926,0.7593,0.88522,0.47311,2.58537,0.0052678,0.0052678,0.0052678
241,1897.52,0.54931,0.35937,1.12953,0.97348,0.95832,0.97882,0.76168,0.8837,0.46701,2.63432,0.005248,0.005248,0.005248
242,1905.33,0.54861,0.35936,1.1266,0.9754,0.9572,0.98184,0.76391,0.88631,0.4664,2.6479,0.0052282,0.0052282,0.0052282
243,1913.3,0.54674,0.35844,1.12019,0.96892,0.96609,0.98217,0.76546,0.87586,0.45623,2.59656,0.0052084,0.0052084,0.0052084
244,1921.22,0.55001,0.35533,1.1255,0.97503,0.96195,0.98268,0.76435,0.87747,0.458,2.58141,0.0051886,0.0051886,0.0051886
245,1929.12,0.54085,0.35573,1.11484,0.97034,0.95769,0.97907,0.76108,0.88128,0.46656,2.62158,0.0051688,0.0051688,0.0051688
246,1937.01,0.54118,0.35415,1.12691,0.97303,0.95815,0.97813,0.76203,0.88022,0.45759,2.61274,0.005149,0.005149,0.005149
247,1945.09,0.54835,0.35656,1.13152,0.97328,0.9632,0.98168,0.76552,0.87746,0.45104,2.58586,0.0051292,0.0051292,0.0051292
248,1952.98,0.54775,0.35677,1.12398,0.97481,0.96121,0.98117,0.76309,0.88375,0.46042,2.64633,0.0051094,0.0051094,0.0051094
249,1960.85,0.54631,0.35615,1.132,0.97188,0.95969,0.98055,0.75965,0.89169,0.45628,2.59307,0.0050896,0.0050896,0.0050896
250,1968.72,0.54175,0.35305,1.12124,0.97447,0.95909,0.98057,0.7586,0.88638,0.45547,2.79976,0.0050698,0.0050698,0.0050698
251,1976.63,0.53792,0.35265,1.11873,0.97002,0.96035,0.97671,0.75903,0.88239,0.45608,2.75151,0.00505,0.00505,0.00505
252,1984.8,0.53534,0.35321,1.11446,0.97137,0.96021,0.97676,0.75902,0.88115,0.45165,2.71622,0.0050302,0.0050302,0.0050302
253,1992.74,0.54024,0.35266,1.12276,0.9762,0.95677,0.97782,0.76211,0.88046,0.45589,2.6812,0.0050104,0.0050104,0.0050104
254,2000.67,0.53834,0.35282,1.12489,0.96536,0.95971,0.97729,0.76218,0.88539,0.46248,2.61159,0.0049906,0.0049906,0.0049906
255,2008.61,0.52998,0.35338,1.11729,0.97706,0.94708,0.97585,0.75922,0.8856,0.46815,2.62413,0.0049708,0.0049708,0.0049708
256,2016.54,0.53955,0.3484,1.111,0.97545,0.95062,0.97575,0.75912,0.88717,0.46038,2.70729,0.004951,0.004951,0.004951
257,2024.61,0.53699,0.35063,1.11947,0.97464,0.95317,0.97577,0.76148,0.8821,0.45662,2.65385,0.0049312,0.0049312,0.0049312
258,2032.52,0.53215,0.35038,1.1144,0.97046,0.95479,0.97749,0.76062,0.88363,0.45779,2.81464,0.0049114,0.0049114,0.0049114
259,2040.44,0.53225,0.35106,1.12605,0.97399,0.95908,0.98035,0.76213,0.88206,0.45616,2.68892,0.0048916,0.0048916,0.0048916
260,2048.37,0.5272,0.3526,1.11499,0.97347,0.95642,0.97883,0.76201,0.87983,0.45635,2.65557,0.0048718,0.0048718,0.0048718
261,2056.3,0.5307,0.35451,1.1209,0.97394,0.95255,0.97927,0.76145,0.8803,0.45914,2.71305,0.004852,0.004852,0.004852
262,2064.22,0.52849,0.34946,1.11856,0.97775,0.95254,0.97983,0.76099,0.87855,0.45945,3.0746,0.0048322,0.0048322,0.0048322
263,2072.28,0.53703,0.35395,1.12879,0.97837,0.95259,0.97834,0.76248,0.87261,0.45394,2.89746,0.0048124,0.0048124,0.0048124
264,2080.2,0.53075,0.34822,1.12193,0.97425,0.96352,0.97989,0.76379,0.87531,0.45067,2.87919,0.0047926,0.0047926,0.0047926
265,2088.15,0.53635,0.35157,1.10915,0.96998,0.96289,0.9794,0.76329,0.87925,0.45603,2.73711,0.0047728,0.0047728,0.0047728
266,2096.16,0.52601,0.34816,1.11658,0.97373,0.95811,0.97899,0.76196,0.88081,0.45537,2.66304,0.004753,0.004753,0.004753
267,2104.09,0.51927,0.3452,1.1062,0.97095,0.96434,0.97973,0.76122,0.88643,0.45174,2.59033,0.0047332,0.0047332,0.0047332
268,2112.18,0.52343,0.34821,1.11331,0.97314,0.96407,0.98082,0.76277,0.88025,0.44853,2.74135,0.0047134,0.0047134,0.0047134
269,2119.77,0.52297,0.34492,1.11389,0.96962,0.96364,0.98062,0.76508,0.88434,0.44682,3.03644,0.0046936,0.0046936,0.0046936
270,2127.27,0.52108,0.34273,1.11243,0.96737,0.95934,0.97901,0.76163,0.88327,0.45406,2.90512,0.0046738,0.0046738,0.0046738
271,2134.76,0.52165,0.34283,1.12493,0.97473,0.95877,0.98128,0.76349,0.88575,0.45452,2.73753,0.004654,0.004654,0.004654
